query_gene	ref_gene	query_chr	ref_chr	query_index	ref_index	Type
gene:Zm00001eb187910	gene:SORBI_3004G272700	4	4	2098	2854	shared_gene_pairs
gene:Zm00001eb187950	gene:SORBI_3004G272600	4	4	2103	2853	shared_gene_pairs
gene:Zm00001eb187970	gene:SORBI_3004G272500	4	4	2104	2852	shared_gene_pairs
gene:Zm00001eb187980	gene:SORBI_3004G272400	4	4	2105	2851	shared_gene_pairs
gene:Zm00001eb188030	gene:SORBI_3004G271300	4	4	2110	2839	quota_align
gene:Zm00001eb188040	gene:SORBI_3004G271400	4	4	2111	2841	shared_gene_pairs
gene:Zm00001eb188050	gene:SORBI_3004G271500	4	4	2112	2842	shared_gene_pairs
gene:Zm00001eb188060	gene:SORBI_3004G271600	4	4	2113	2843	shared_gene_pairs
gene:Zm00001eb188070	gene:SORBI_3004G271700	4	4	2114	2844	shared_gene_pairs
gene:Zm00001eb188100	gene:SORBI_3004G271800	4	4	2117	2845	shared_gene_pairs
gene:Zm00001eb188120	gene:SORBI_3004G272100	4	4	2119	2848	shared_gene_pairs
gene:Zm00001eb188140	gene:SORBI_3004G271200	4	4	2120	2838	shared_gene_pairs
gene:Zm00001eb188160	gene:SORBI_3004G271000	4	4	2122	2836	shared_gene_pairs
gene:Zm00001eb188180	gene:SORBI_3004G270800	4	4	2124	2834	shared_gene_pairs
gene:Zm00001eb188190	gene:SORBI_3004G270200	4	4	2125	2826	shared_gene_pairs
gene:Zm00001eb188220	gene:SORBI_3004G269700	4	4	2128	2821	shared_gene_pairs
gene:Zm00001eb188240	gene:SORBI_3004G269100	4	4	2129	2815	shared_gene_pairs
gene:Zm00001eb188280	gene:SORBI_3004G268500	4	4	2131	2809	shared_gene_pairs
gene:Zm00001eb188310	gene:SORBI_3004G268300	4	4	2134	2807	shared_gene_pairs
gene:Zm00001eb188320	gene:SORBI_3004G268200	4	4	2135	2806	shared_gene_pairs
gene:Zm00001eb188330	gene:SORBI_3004G268100	4	4	2136	2805	shared_gene_pairs
gene:Zm00001eb188340	gene:SORBI_3004G268000	4	4	2137	2804	shared_gene_pairs
gene:Zm00001eb188350	gene:SORBI_3004G267900	4	4	2138	2802	shared_gene_pairs
gene:Zm00001eb188360	gene:SORBI_3004G267700	4	4	2139	2800	shared_gene_pairs
gene:Zm00001eb188370	gene:SORBI_3004G267600	4	4	2140	2798	shared_gene_pairs
gene:Zm00001eb188380	gene:SORBI_3004G267400	4	4	2141	2796	shared_gene_pairs
gene:Zm00001eb188400	gene:SORBI_3004G266900	4	4	2143	2792	quota_Anchor
gene:Zm00001eb188410	gene:SORBI_3004G266800	4	4	2144	2791	shared_gene_pairs
gene:Zm00001eb188450	gene:SORBI_3004G266300	4	4	2148	2786	shared_gene_pairs
gene:Zm00001eb188460	gene:SORBI_3004G266200	4	4	2149	2785	shared_gene_pairs
gene:Zm00001eb188510	gene:SORBI_3004G266100	4	4	2154	2784	shared_gene_pairs
gene:Zm00001eb188520	gene:SORBI_3004G266000	4	4	2155	2783	shared_gene_pairs
gene:Zm00001eb188530	gene:SORBI_3004G265900	4	4	2156	2782	shared_gene_pairs
gene:Zm00001eb188540	gene:SORBI_3004G265700	4	4	2157	2780	shared_gene_pairs
gene:Zm00001eb188550	gene:SORBI_3004G265600	4	4	2158	2779	shared_gene_pairs
gene:Zm00001eb188560	gene:SORBI_3004G265500	4	4	2159	2778	shared_gene_pairs
gene:Zm00001eb188570	gene:SORBI_3004G265400	4	4	2160	2777	shared_gene_pairs
gene:Zm00001eb188580	gene:SORBI_3004G265132	4	4	2161	2774	quota_Anchor
gene:Zm00001eb188590	gene:SORBI_3004G264800	4	4	2162	2770	shared_gene_pairs
gene:Zm00001eb188600	gene:SORBI_3004G264700	4	4	2163	2769	shared_gene_pairs
gene:Zm00001eb188610	gene:SORBI_3004G264600	4	4	2164	2768	shared_gene_pairs
gene:Zm00001eb188630	gene:SORBI_3004G264500	4	4	2166	2767	shared_gene_pairs
gene:Zm00001eb188660	gene:SORBI_3004G264400	4	4	2168	2765	shared_gene_pairs
gene:Zm00001eb188670	gene:SORBI_3004G264300	4	4	2169	2764	shared_gene_pairs
gene:Zm00001eb188690	gene:SORBI_3004G263700	4	4	2171	2758	shared_gene_pairs
gene:Zm00001eb188700	gene:SORBI_3004G263500	4	4	2172	2756	shared_gene_pairs
gene:Zm00001eb188720	gene:SORBI_3004G263800	4	4	2173	2759	quota_align
gene:Zm00001eb188760	gene:SORBI_3004G263300	4	4	2177	2754	quota_Anchor
gene:Zm00001eb188770	gene:SORBI_3004G262800	4	4	2178	2749	shared_gene_pairs
gene:Zm00001eb188840	gene:SORBI_3004G262200	4	4	2183	2742	shared_gene_pairs
gene:Zm00001eb188880	gene:SORBI_3004G262100	4	4	2187	2741	shared_gene_pairs
gene:Zm00001eb188890	gene:SORBI_3004G262000	4	4	2188	2740	shared_gene_pairs
gene:Zm00001eb188900	gene:SORBI_3004G261900	4	4	2189	2739	shared_gene_pairs
gene:Zm00001eb188910	gene:SORBI_3004G261800	4	4	2191	2738	shared_gene_pairs
gene:Zm00001eb188950	gene:SORBI_3004G261700	4	4	2194	2737	shared_gene_pairs
gene:Zm00001eb188960	gene:SORBI_3004G261600	4	4	2195	2736	quota_Anchor
gene:Zm00001eb188960	gene:SORBI_3004G261500	4	4	2195	2735	quota_align
gene:Zm00001eb188970	gene:SORBI_3004G261200	4	4	2196	2732	shared_gene_pairs
gene:Zm00001eb188990	gene:SORBI_3004G260800	4	4	2198	2728	shared_gene_pairs
gene:Zm00001eb189000	gene:SORBI_3004G260500	4	4	2199	2725	shared_gene_pairs
gene:Zm00001eb189020	gene:SORBI_3004G260300	4	4	2200	2723	shared_gene_pairs
gene:Zm00001eb189030	gene:SORBI_3004G260100	4	4	2201	2720	shared_gene_pairs
gene:Zm00001eb189050	gene:SORBI_3004G255700	4	4	2203	2673	shared_gene_pairs
gene:Zm00001eb189060	gene:SORBI_3004G255800	4	4	2204	2674	shared_gene_pairs
gene:Zm00001eb189070	gene:SORBI_3004G256000	4	4	2205	2676	shared_gene_pairs
gene:Zm00001eb189080	gene:SORBI_3004G256200	4	4	2206	2678	shared_gene_pairs
gene:Zm00001eb189090	gene:SORBI_3004G256300	4	4	2207	2679	shared_gene_pairs
gene:Zm00001eb189100	gene:SORBI_3004G256400	4	4	2208	2680	shared_gene_pairs
gene:Zm00001eb189120	gene:SORBI_3004G256500	4	4	2209	2681	shared_gene_pairs
gene:Zm00001eb189130	gene:SORBI_3004G256600	4	4	2210	2683	shared_gene_pairs
gene:Zm00001eb189140	gene:SORBI_3004G256700	4	4	2211	2684	shared_gene_pairs
gene:Zm00001eb189150	gene:SORBI_3004G257000	4	4	2212	2687	shared_gene_pairs
gene:Zm00001eb189170	gene:SORBI_3004G257200	4	4	2213	2689	shared_gene_pairs
gene:Zm00001eb189180	gene:SORBI_3004G257300	4	4	2214	2690	shared_gene_pairs
gene:Zm00001eb189190	gene:SORBI_3004G257400	4	4	2215	2692	shared_gene_pairs
gene:Zm00001eb189200	gene:SORBI_3004G255100	4	4	2216	2666	shared_gene_pairs
gene:Zm00001eb189210	gene:SORBI_3004G255500	4	4	2217	2670	shared_gene_pairs
gene:Zm00001eb189220	gene:SORBI_3004G255600	4	4	2218	2672	shared_gene_pairs
gene:Zm00001eb189240	gene:SORBI_3004G260000	4	4	2219	2719	shared_gene_pairs
gene:Zm00001eb189250	gene:SORBI_3004G259800	4	4	2220	2717	shared_gene_pairs
gene:Zm00001eb189260	gene:SORBI_3004G259700	4	4	2221	2716	shared_gene_pairs
gene:Zm00001eb189280	gene:SORBI_3004G259600	4	4	2223	2715	quota_Anchor
gene:Zm00001eb189290	gene:SORBI_3004G259500	4	4	2224	2714	shared_gene_pairs
gene:Zm00001eb189380	gene:SORBI_3004G259200	4	4	2231	2710	shared_gene_pairs
gene:Zm00001eb189390	gene:SORBI_3004G259101	4	4	2232	2709	shared_gene_pairs
gene:Zm00001eb189400	gene:SORBI_3004G259000	4	4	2233	2708	shared_gene_pairs
gene:Zm00001eb189410	gene:SORBI_3004G258800	4	4	2234	2706	shared_gene_pairs
gene:Zm00001eb189420	gene:SORBI_3004G258700	4	4	2235	2705	shared_gene_pairs
gene:Zm00001eb189430	gene:SORBI_3004G258500	4	4	2236	2703	shared_gene_pairs
gene:Zm00001eb189440	gene:SORBI_3004G258400	4	4	2237	2701	shared_gene_pairs
gene:Zm00001eb189450	gene:SORBI_3004G258300	4	4	2238	2700	quota_Anchor
gene:Zm00001eb189470	gene:SORBI_3004G255000	4	4	2240	2665	shared_gene_pairs
gene:Zm00001eb189470	gene:SORBI_3004G258300	4	4	2240	2700	quota_align
gene:Zm00001eb189480	gene:SORBI_3004G254700	4	4	2241	2662	shared_gene_pairs
gene:Zm00001eb189490	gene:SORBI_3004G254500	4	4	2242	2660	shared_gene_pairs
gene:Zm00001eb189500	gene:SORBI_3004G254300	4	4	2243	2658	shared_gene_pairs
gene:Zm00001eb189510	gene:SORBI_3004G254000	4	4	2244	2655	shared_gene_pairs
gene:Zm00001eb189530	gene:SORBI_3004G253900	4	4	2246	2654	shared_gene_pairs
gene:Zm00001eb189540	gene:SORBI_3004G253200	4	4	2247	2647	shared_gene_pairs
gene:Zm00001eb189550	gene:SORBI_3004G253100	4	4	2248	2646	shared_gene_pairs
gene:Zm00001eb189640	gene:SORBI_3004G253000	4	4	2257	2644	quota_align
gene:Zm00001eb189700	gene:SORBI_3004G253000	4	4	2263	2644	quota_Anchor
gene:Zm00001eb189830	gene:SORBI_3004G252800	4	4	2275	2641	shared_gene_pairs
gene:Zm00001eb189840	gene:SORBI_3004G252600	4	4	2276	2639	quota_Anchor
gene:Zm00001eb189850	gene:SORBI_3004G252500	4	4	2277	2638	shared_gene_pairs
gene:Zm00001eb189860	gene:SORBI_3004G252100	4	4	2278	2633	shared_gene_pairs
gene:Zm00001eb189890	gene:SORBI_3004G251500	4	4	2281	2627	shared_gene_pairs
gene:Zm00001eb189900	gene:SORBI_3004G251300	4	4	2282	2624	shared_gene_pairs
gene:Zm00001eb189910	gene:SORBI_3004G251200	4	4	2283	2623	shared_gene_pairs
gene:Zm00001eb189920	gene:SORBI_3004G250900	4	4	2284	2619	shared_gene_pairs
gene:Zm00001eb189940	gene:SORBI_3004G250700	4	4	2285	2617	shared_gene_pairs
gene:Zm00001eb189950	gene:SORBI_3004G250600	4	4	2286	2616	shared_gene_pairs
gene:Zm00001eb189970	gene:SORBI_3004G250500	4	4	2288	2615	shared_gene_pairs
gene:Zm00001eb189980	gene:SORBI_3004G250300	4	4	2289	2613	shared_gene_pairs
gene:Zm00001eb190110	gene:SORBI_3004G249800	4	4	2302	2607	shared_gene_pairs
gene:Zm00001eb190120	gene:SORBI_3004G249400	4	4	2303	2603	shared_gene_pairs
gene:Zm00001eb190130	gene:SORBI_3004G249100	4	4	2304	2600	shared_gene_pairs
gene:Zm00001eb190140	gene:SORBI_3004G249000	4	4	2305	2599	shared_gene_pairs
gene:Zm00001eb190150	gene:SORBI_3004G248800	4	4	2306	2597	shared_gene_pairs
gene:Zm00001eb190160	gene:SORBI_3004G248700	4	4	2307	2596	shared_gene_pairs
gene:Zm00001eb190180	gene:SORBI_3004G248300	4	4	2308	2592	quota_align
gene:Zm00001eb190190	gene:SORBI_3004G248400	4	4	2309	2593	shared_gene_pairs
gene:Zm00001eb190200	gene:SORBI_3004G248500	4	4	2310	2594	quota_align
gene:Zm00001eb190230	gene:SORBI_3004G248000	4	4	2312	2589	shared_gene_pairs
gene:Zm00001eb190250	gene:SORBI_3004G247900	4	4	2314	2588	shared_gene_pairs
gene:Zm00001eb190260	gene:SORBI_3004G247800	4	4	2315	2587	shared_gene_pairs
gene:Zm00001eb190270	gene:SORBI_3004G247700	4	4	2316	2586	quota_align
gene:Zm00001eb190280	gene:SORBI_3004G247600	4	4	2317	2584	shared_gene_pairs
gene:Zm00001eb190330	gene:SORBI_3004G247200	4	4	2320	2580	shared_gene_pairs
gene:Zm00001eb190340	gene:SORBI_3004G247000	4	4	2321	2578	shared_gene_pairs
gene:Zm00001eb190350	gene:SORBI_3004G246900	4	4	2322	2576	shared_gene_pairs
gene:Zm00001eb190360	gene:SORBI_3004G246800	4	4	2323	2575	shared_gene_pairs
gene:Zm00001eb190380	gene:SORBI_3004G246700	4	4	2324	2574	shared_gene_pairs
gene:Zm00001eb190390	gene:SORBI_3004G246100	4	4	2325	2568	shared_gene_pairs
gene:Zm00001eb190410	gene:SORBI_3004G245000	4	4	2327	2555	shared_gene_pairs
gene:Zm00001eb190430	gene:SORBI_3004G244600	4	4	2329	2551	shared_gene_pairs
gene:Zm00001eb190440	gene:SORBI_3004G244500	4	4	2330	2550	quota_Anchor
gene:Zm00001eb190470	gene:SORBI_3004G359900	4	4	2333	3784	shared_gene_pairs
gene:Zm00001eb190500	gene:SORBI_3004G359100	4	4	2335	3775	shared_gene_pairs
gene:Zm00001eb190510	gene:SORBI_3004G358900	4	4	2336	3774	shared_gene_pairs
gene:Zm00001eb190530	gene:SORBI_3004G358700	4	4	2338	3772	shared_gene_pairs
gene:Zm00001eb190540	gene:SORBI_3004G358600	4	4	2339	3771	shared_gene_pairs
gene:Zm00001eb190550	gene:SORBI_3004G358500	4	4	2340	3770	shared_gene_pairs
gene:Zm00001eb190560	gene:SORBI_3004G358200	4	4	2341	3767	shared_gene_pairs
gene:Zm00001eb190570	gene:SORBI_3004G358000	4	4	2342	3764	shared_gene_pairs
gene:Zm00001eb190580	gene:SORBI_3004G357800	4	4	2343	3762	shared_gene_pairs
gene:Zm00001eb190590	gene:SORBI_3004G357600	4	4	2344	3760	shared_gene_pairs
gene:Zm00001eb190610	gene:SORBI_3004G357200	4	4	2346	3756	shared_gene_pairs
gene:Zm00001eb190620	gene:SORBI_3004G357100	4	4	2347	3755	shared_gene_pairs
gene:Zm00001eb190630	gene:SORBI_3004G356900	4	4	2348	3751	shared_gene_pairs
gene:Zm00001eb190660	gene:SORBI_3004G356100	4	4	2350	3743	shared_gene_pairs
gene:Zm00001eb190690	gene:SORBI_3004G355900	4	4	2352	3741	quota_Anchor
gene:Zm00001eb190700	gene:SORBI_3004G355700	4	4	2354	3738	shared_gene_pairs
gene:Zm00001eb190720	gene:SORBI_3004G355600	4	4	2355	3737	quota_align
gene:Zm00001eb190730	gene:SORBI_3004G355600	4	4	2356	3737	quota_Anchor
gene:Zm00001eb190740	gene:SORBI_3004G355300	4	4	2357	3734	shared_gene_pairs
gene:Zm00001eb190750	gene:SORBI_3004G355200	4	4	2358	3733	shared_gene_pairs
gene:Zm00001eb190770	gene:SORBI_3004G353900	4	4	2360	3721	shared_gene_pairs
gene:Zm00001eb190790	gene:SORBI_3004G353800	4	4	2361	3720	shared_gene_pairs
gene:Zm00001eb190810	gene:SORBI_3004G353500	4	4	2363	3716	shared_gene_pairs
gene:Zm00001eb190820	gene:SORBI_3004G353300	4	4	2364	3714	shared_gene_pairs
gene:Zm00001eb190830	gene:SORBI_3004G352200	4	4	2365	3702	shared_gene_pairs
gene:Zm00001eb190840	gene:SORBI_3004G352100	4	4	2366	3701	shared_gene_pairs
gene:Zm00001eb190850	gene:SORBI_3004G352000	4	4	2367	3700	shared_gene_pairs
gene:Zm00001eb190860	gene:SORBI_3004G351800	4	4	2368	3697	shared_gene_pairs
gene:Zm00001eb190870	gene:SORBI_3004G351700	4	4	2369	3696	shared_gene_pairs
gene:Zm00001eb190880	gene:SORBI_3004G351600	4	4	2370	3695	shared_gene_pairs
gene:Zm00001eb190910	gene:SORBI_3004G351500	4	4	2372	3694	shared_gene_pairs
gene:Zm00001eb190920	gene:SORBI_3004G351400	4	4	2373	3693	shared_gene_pairs
gene:Zm00001eb190930	gene:SORBI_3004G351300	4	4	2374	3692	shared_gene_pairs
gene:Zm00001eb190960	gene:SORBI_3004G351100	4	4	2375	3690	shared_gene_pairs
gene:Zm00001eb190970	gene:SORBI_3004G350900	4	4	2376	3688	shared_gene_pairs
gene:Zm00001eb190990	gene:SORBI_3004G350700	4	4	2377	3686	shared_gene_pairs
gene:Zm00001eb191000	gene:SORBI_3004G350600	4	4	2378	3685	shared_gene_pairs
gene:Zm00001eb191020	gene:SORBI_3004G350300	4	4	2380	3682	shared_gene_pairs
gene:Zm00001eb191030	gene:SORBI_3004G350200	4	4	2381	3681	shared_gene_pairs
gene:Zm00001eb191060	gene:SORBI_3004G350000	4	4	2383	3679	shared_gene_pairs
gene:Zm00001eb191070	gene:SORBI_3004G349900	4	4	2384	3678	shared_gene_pairs
gene:Zm00001eb191080	gene:SORBI_3004G349800	4	4	2385	3677	shared_gene_pairs
gene:Zm00001eb191090	gene:SORBI_3004G349700	4	4	2386	3676	shared_gene_pairs
gene:Zm00001eb191100	gene:SORBI_3004G349600	4	4	2387	3674	shared_gene_pairs
gene:Zm00001eb191110	gene:SORBI_3004G349300	4	4	2388	3669	shared_gene_pairs
gene:Zm00001eb191130	gene:SORBI_3004G349175	4	4	2390	3667	shared_gene_pairs
gene:Zm00001eb191170	gene:SORBI_3004G348800	4	4	2393	3661	shared_gene_pairs
gene:Zm00001eb191180	gene:SORBI_3004G348700	4	4	2395	3660	shared_gene_pairs
gene:Zm00001eb191190	gene:SORBI_3004G348600	4	4	2396	3659	shared_gene_pairs
gene:Zm00001eb191210	gene:SORBI_3004G348500	4	4	2397	3658	shared_gene_pairs
gene:Zm00001eb191220	gene:SORBI_3004G348400	4	4	2398	3657	shared_gene_pairs
gene:Zm00001eb191230	gene:SORBI_3004G348300	4	4	2399	3656	shared_gene_pairs
gene:Zm00001eb191240	gene:SORBI_3004G348200	4	4	2400	3655	shared_gene_pairs
gene:Zm00001eb191260	gene:SORBI_3004G347900	4	4	2402	3652	shared_gene_pairs
gene:Zm00001eb191270	gene:SORBI_3004G347500	4	4	2403	3646	shared_gene_pairs
gene:Zm00001eb191290	gene:SORBI_3004G347400	4	4	2404	3645	shared_gene_pairs
gene:Zm00001eb191340	gene:SORBI_3004G346100	4	4	2408	3632	shared_gene_pairs
gene:Zm00001eb191350	gene:SORBI_3004G345900	4	4	2409	3630	shared_gene_pairs
gene:Zm00001eb191360	gene:SORBI_3004G345700	4	4	2410	3628	shared_gene_pairs
gene:Zm00001eb191370	gene:SORBI_3004G345600	4	4	2411	3627	shared_gene_pairs
gene:Zm00001eb191380	gene:SORBI_3004G345500	4	4	2412	3626	shared_gene_pairs
gene:Zm00001eb191400	gene:SORBI_3004G345400	4	4	2414	3625	shared_gene_pairs
gene:Zm00001eb191410	gene:SORBI_3004G345300	4	4	2415	3624	shared_gene_pairs
gene:Zm00001eb191420	gene:SORBI_3004G344600	4	4	2416	3617	quota_align
gene:Zm00001eb191430	gene:SORBI_3004G344700	4	4	2417	3618	shared_gene_pairs
gene:Zm00001eb191440	gene:SORBI_3004G344400	4	4	2418	3615	shared_gene_pairs
gene:Zm00001eb191480	gene:SORBI_3004G344100	4	4	2423	3612	shared_gene_pairs
gene:Zm00001eb191500	gene:SORBI_3004G343900	4	4	2424	3610	quota_Anchor
gene:Zm00001eb191500	gene:SORBI_3004G344000	4	4	2424	3611	quota_align
gene:Zm00001eb191510	gene:SORBI_3004G343700	4	4	2425	3606	shared_gene_pairs
gene:Zm00001eb191520	gene:SORBI_3004G342700	4	4	2426	3596	shared_gene_pairs
gene:Zm00001eb191530	gene:SORBI_3004G342600	4	4	2427	3595	shared_gene_pairs
gene:Zm00001eb191540	gene:SORBI_3004G342500	4	4	2428	3594	shared_gene_pairs
gene:Zm00001eb191550	gene:SORBI_3004G342400	4	4	2429	3593	shared_gene_pairs
gene:Zm00001eb191560	gene:SORBI_3004G342300	4	4	2430	3592	shared_gene_pairs
gene:Zm00001eb191580	gene:SORBI_3004G342000	4	4	2432	3589	shared_gene_pairs
gene:Zm00001eb191590	gene:SORBI_3004G341500	4	4	2433	3584	quota_Anchor
gene:Zm00001eb191590	gene:SORBI_3004G341600	4	4	2433	3585	quota_align
gene:Zm00001eb191600	gene:SORBI_3004G340500	4	4	2434	3574	shared_gene_pairs
gene:Zm00001eb191610	gene:SORBI_3004G340200	4	4	2435	3571	quota_Anchor
gene:Zm00001eb191610	gene:SORBI_3004G340300	4	4	2435	3572	quota_align
gene:Zm00001eb191620	gene:SORBI_3004G340100	4	4	2436	3570	shared_gene_pairs
gene:Zm00001eb191650	gene:SORBI_3004G339800	4	4	2439	3567	shared_gene_pairs
gene:Zm00001eb191660	gene:SORBI_3004G339700	4	4	2440	3566	shared_gene_pairs
gene:Zm00001eb191680	gene:SORBI_3004G339600	4	4	2442	3565	shared_gene_pairs
gene:Zm00001eb191700	gene:SORBI_3004G339500	4	4	2444	3564	shared_gene_pairs
gene:Zm00001eb191710	gene:SORBI_3004G339300	4	4	2445	3562	shared_gene_pairs
gene:Zm00001eb191720	gene:SORBI_3004G339200	4	4	2446	3561	shared_gene_pairs
gene:Zm00001eb191740	gene:SORBI_3004G338900	4	4	2447	3558	quota_Anchor
gene:Zm00001eb191780	gene:SORBI_3004G338800	4	4	2452	3557	shared_gene_pairs
gene:Zm00001eb191790	gene:SORBI_3004G338500	4	4	2453	3554	quota_align
gene:Zm00001eb191820	gene:SORBI_3004G338500	4	4	2455	3554	quota_Anchor
gene:Zm00001eb191830	gene:SORBI_3004G338400	4	4	2456	3553	shared_gene_pairs
gene:Zm00001eb191890	gene:SORBI_3004G338100	4	4	2461	3550	shared_gene_pairs
gene:Zm00001eb191920	gene:SORBI_3004G337925	4	4	2463	3546	shared_gene_pairs
gene:Zm00001eb191930	gene:SORBI_3004G337900	4	4	2464	3545	shared_gene_pairs
gene:Zm00001eb191940	gene:SORBI_3004G337500	4	4	2465	3541	shared_gene_pairs
gene:Zm00001eb191980	gene:SORBI_3004G337300	4	4	2466	3538	shared_gene_pairs
gene:Zm00001eb191990	gene:SORBI_3004G337200	4	4	2467	3537	quota_Anchor
gene:Zm00001eb192000	gene:SORBI_3004G337000	4	4	2468	3534	shared_gene_pairs
gene:Zm00001eb192020	gene:SORBI_3004G336800	4	4	2469	3533	shared_gene_pairs
gene:Zm00001eb192050	gene:SORBI_3004G336600	4	4	2471	3531	shared_gene_pairs
gene:Zm00001eb192060	gene:SORBI_3004G336300	4	4	2472	3528	shared_gene_pairs
gene:Zm00001eb192080	gene:SORBI_3004G336000	4	4	2474	3525	shared_gene_pairs
gene:Zm00001eb192090	gene:SORBI_3004G335900	4	4	2475	3524	shared_gene_pairs
gene:Zm00001eb192110	gene:SORBI_3004G334800	4	4	2477	3513	shared_gene_pairs
gene:Zm00001eb192120	gene:SORBI_3004G334400	4	4	2478	3509	shared_gene_pairs
gene:Zm00001eb192130	gene:SORBI_3004G334300	4	4	2479	3508	shared_gene_pairs
gene:Zm00001eb192140	gene:SORBI_3004G334200	4	4	2480	3507	shared_gene_pairs
gene:Zm00001eb192150	gene:SORBI_3004G333700	4	4	2481	3502	shared_gene_pairs
gene:Zm00001eb192170	gene:SORBI_3004G333600	4	4	2483	3501	quota_Anchor
gene:Zm00001eb192200	gene:SORBI_3004G333300	4	4	2486	3498	shared_gene_pairs
gene:Zm00001eb192230	gene:SORBI_3004G332900	4	4	2488	3493	shared_gene_pairs
gene:Zm00001eb192250	gene:SORBI_3004G332300	4	4	2489	3487	shared_gene_pairs
gene:Zm00001eb192260	gene:SORBI_3004G332000	4	4	2490	3484	shared_gene_pairs
gene:Zm00001eb192280	gene:SORBI_3004G331600	4	4	2492	3480	quota_Anchor
gene:Zm00001eb192290	gene:SORBI_3004G331500	4	4	2493	3479	shared_gene_pairs
gene:Zm00001eb192310	gene:SORBI_3004G331400	4	4	2494	3478	shared_gene_pairs
gene:Zm00001eb192320	gene:SORBI_3004G331300	4	4	2495	3477	shared_gene_pairs
gene:Zm00001eb192330	gene:SORBI_3004G331200	4	4	2496	3476	shared_gene_pairs
gene:Zm00001eb192340	gene:SORBI_3004G331100	4	4	2497	3475	shared_gene_pairs
gene:Zm00001eb192350	gene:SORBI_3004G331000	4	4	2498	3474	shared_gene_pairs
gene:Zm00001eb192360	gene:SORBI_3004G330800	4	4	2499	3472	shared_gene_pairs
gene:Zm00001eb192370	gene:SORBI_3004G330700	4	4	2500	3471	shared_gene_pairs
gene:Zm00001eb192410	gene:SORBI_3004G330100	4	4	2503	3465	quota_Anchor
gene:Zm00001eb192410	gene:SORBI_3004G329700	4	4	2503	3462	quota_align
gene:Zm00001eb192420	gene:SORBI_3004G330000	4	4	2504	3464	quota_Anchor
gene:Zm00001eb192430	gene:SORBI_3004G329800	4	4	2505	3463	shared_gene_pairs
gene:Zm00001eb192450	gene:SORBI_3004G329500	4	4	2507	3460	shared_gene_pairs
gene:Zm00001eb192470	gene:SORBI_3004G328900	4	4	2509	3454	shared_gene_pairs
gene:Zm00001eb192480	gene:SORBI_3004G328800	4	4	2510	3453	shared_gene_pairs
gene:Zm00001eb192490	gene:SORBI_3004G328601	4	4	2511	3451	shared_gene_pairs
gene:Zm00001eb192500	gene:SORBI_3004G328300	4	4	2512	3448	shared_gene_pairs
gene:Zm00001eb192530	gene:SORBI_3004G328100	4	4	2513	3446	shared_gene_pairs
gene:Zm00001eb192550	gene:SORBI_3004G327900	4	4	2515	3444	shared_gene_pairs
gene:Zm00001eb192560	gene:SORBI_3004G327600	4	4	2516	3441	shared_gene_pairs
gene:Zm00001eb192570	gene:SORBI_3004G327500	4	4	2517	3440	shared_gene_pairs
gene:Zm00001eb192580	gene:SORBI_3004G327000	4	4	2518	3434	shared_gene_pairs
gene:Zm00001eb192600	gene:SORBI_3004G326800	4	4	2520	3432	shared_gene_pairs
gene:Zm00001eb192630	gene:SORBI_3004G326600	4	4	2522	3429	shared_gene_pairs
gene:Zm00001eb192640	gene:SORBI_3004G326400	4	4	2523	3427	shared_gene_pairs
gene:Zm00001eb192660	gene:SORBI_3004G326100	4	4	2524	3424	shared_gene_pairs
gene:Zm00001eb192670	gene:SORBI_3004G326000	4	4	2525	3423	shared_gene_pairs
gene:Zm00001eb192680	gene:SORBI_3004G325900	4	4	2526	3422	shared_gene_pairs
gene:Zm00001eb192690	gene:SORBI_3004G325700	4	4	2527	3419	shared_gene_pairs
gene:Zm00001eb192700	gene:SORBI_3004G325600	4	4	2528	3418	shared_gene_pairs
gene:Zm00001eb192710	gene:SORBI_3004G325100	4	4	2529	3412	shared_gene_pairs
gene:Zm00001eb192720	gene:SORBI_3004G324000	4	4	2530	3399	shared_gene_pairs
gene:Zm00001eb192730	gene:SORBI_3004G323600	4	4	2531	3395	shared_gene_pairs
gene:Zm00001eb192750	gene:SORBI_3004G323500	4	4	2533	3394	shared_gene_pairs
gene:Zm00001eb192760	gene:SORBI_3004G323300	4	4	2534	3392	shared_gene_pairs
gene:Zm00001eb192770	gene:SORBI_3004G322800	4	4	2535	3387	shared_gene_pairs
gene:Zm00001eb192780	gene:SORBI_3004G322600	4	4	2536	3384	shared_gene_pairs
gene:Zm00001eb192800	gene:SORBI_3004G322400	4	4	2537	3381	shared_gene_pairs
gene:Zm00001eb192820	gene:SORBI_3004G322300	4	4	2539	3380	shared_gene_pairs
gene:Zm00001eb192860	gene:SORBI_3004G322200	4	4	2543	3379	shared_gene_pairs
gene:Zm00001eb192890	gene:SORBI_3004G322000	4	4	2545	3377	shared_gene_pairs
gene:Zm00001eb192900	gene:SORBI_3004G321900	4	4	2546	3376	shared_gene_pairs
gene:Zm00001eb192910	gene:SORBI_3004G321800	4	4	2547	3375	shared_gene_pairs
gene:Zm00001eb192920	gene:SORBI_3004G321700	4	4	2548	3374	shared_gene_pairs
gene:Zm00001eb192940	gene:SORBI_3004G321400	4	4	2550	3371	shared_gene_pairs
